grupo_etario,entidad,sexo,nivel_educativo,conteo,porcentaje
35-59 años,Nuevo León,Hombres,Estudios Universitarios completos (4 a 5 años),18,18.556701030927837
35-59 años,Nuevo León,Hombres,Estudios Universitarios incompletos (1 a 3 años),3,3.0927835051546393
35-59 años,Nuevo León,Hombres,Estudios de Posgrado (2 a 4 años),5,5.154639175257731
35-59 años,Nuevo León,Hombres,No sabe/No contesta,0,0.0
35-59 años,Nuevo León,Hombres,Primaria completa (6 años),7,7.216494845360824
35-59 años,Nuevo León,Hombres,Primaria incompleta (1 a 5 años),1,1.0309278350515463
35-59 años,Nuevo León,Hombres,Secundaria completa o equivalente (3 años),36,37.11340206185567
35-59 años,Nuevo León,Hombres,Secundaria incompleta (1 a 2 años),5,5.154639175257731
35-59 años,Nuevo León,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),41,20.2970297029703
35-59 años,Nuevo León,Mujeres,Bachillerato incompleto (1 a 2 años),13,6.435643564356436
35-59 años,Nuevo León,Mujeres,Estudios Universitarios completos (4 a 5 años),31,15.346534653465346
35-59 años,Nuevo León,Mujeres,Estudios Universitarios incompletos (1 a 3 años),6,2.9702970297029703
35-59 años,Nuevo León,Mujeres,Estudios de Posgrado (2 a 4 años),7,3.4653465346534658
35-59 años,Nuevo León,Mujeres,No sabe/No contesta,0,0.0
35-59 años,Nuevo León,Mujeres,Primaria completa (6 años),20,9.900990099009901
35-59 años,Nuevo León,Mujeres,Primaria incompleta (1 a 5 años),11,5.445544554455446
35-59 años,Nuevo León,Mujeres,Secundaria completa o equivalente (3 años),66,32.67326732673268
35-59 años,Nuevo León,Mujeres,Secundaria incompleta (1 a 2 años),7,3.4653465346534658
35-59 años,Oaxaca,Hombres,Bachillerato completo o equivalente (aprox. 3 años),9,25.0
35-59 años,Oaxaca,Hombres,Bachillerato incompleto (1 a 2 años),2,5.555555555555555
35-59 años,Oaxaca,Hombres,Estudios Universitarios completos (4 a 5 años),5,13.88888888888889
35-59 años,Oaxaca,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,2.7777777777777777
35-59 años,Oaxaca,Hombres,Estudios de Posgrado (2 a 4 años),1,2.7777777777777777
35-59 años,Oaxaca,Hombres,No sabe/No contesta,0,0.0
35-59 años,Oaxaca,Hombres,Primaria completa (6 años),10,27.77777777777778
35-59 años,Oaxaca,Hombres,Primaria incompleta (1 a 5 años),1,2.7777777777777777
35-59 años,Oaxaca,Hombres,Secundaria completa o equivalente (3 años),6,16.666666666666664
35-59 años,Oaxaca,Hombres,Secundaria incompleta (1 a 2 años),1,2.7777777777777777
35-59 años,Oaxaca,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),12,17.91044776119403
35-59 años,Oaxaca,Mujeres,Bachillerato incompleto (1 a 2 años),4,5.970149253731343
35-59 años,Oaxaca,Mujeres,Estudios Universitarios completos (4 a 5 años),7,10.44776119402985
35-59 años,Oaxaca,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
35-59 años,Oaxaca,Mujeres,Estudios de Posgrado (2 a 4 años),2,2.9850746268656714
35-59 años,Oaxaca,Mujeres,No sabe/No contesta,0,0.0
35-59 años,Oaxaca,Mujeres,Primaria completa (6 años),9,13.432835820895523
35-59 años,Oaxaca,Mujeres,Primaria incompleta (1 a 5 años),7,10.44776119402985
35-59 años,Oaxaca,Mujeres,Secundaria completa o equivalente (3 años),23,34.32835820895522
35-59 años,Oaxaca,Mujeres,Secundaria incompleta (1 a 2 años),3,4.477611940298507
35-59 años,Puebla,Hombres,Bachillerato completo o equivalente (aprox. 3 años),16,12.698412698412698
35-59 años,Puebla,Hombres,Bachillerato incompleto (1 a 2 años),8,6.349206349206349
35-59 años,Puebla,Hombres,Estudios Universitarios completos (4 a 5 años),13,10.317460317460316
35-59 años,Puebla,Hombres,Estudios Universitarios incompletos (1 a 3 años),8,6.349206349206349
35-59 años,Puebla,Hombres,Estudios de Posgrado (2 a 4 años),2,1.5873015873015872
35-59 años,Puebla,Hombres,No sabe/No contesta,0,0.0
35-59 años,Puebla,Hombres,Primaria completa (6 años),26,20.634920634920633
35-59 años,Puebla,Hombres,Primaria incompleta (1 a 5 años),11,8.73015873015873
35-59 años,Puebla,Hombres,Secundaria completa o equivalente (3 años),30,23.809523809523807
35-59 años,Puebla,Hombres,Secundaria incompleta (1 a 2 años),12,9.523809523809524
35-59 años,Puebla,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),29,10.861423220973784
35-59 años,Puebla,Mujeres,Bachillerato incompleto (1 a 2 años),14,5.2434456928838955
35-59 años,Puebla,Mujeres,Estudios Universitarios completos (4 a 5 años),17,6.367041198501873
35-59 años,Puebla,Mujeres,Estudios Universitarios incompletos (1 a 3 años),8,2.9962546816479403
35-59 años,Puebla,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
35-59 años,Puebla,Mujeres,No sabe/No contesta,0,0.0
35-59 años,Puebla,Mujeres,Primaria completa (6 años),82,30.711610486891384
35-59 años,Puebla,Mujeres,Primaria incompleta (1 a 5 años),30,11.235955056179774
35-59 años,Puebla,Mujeres,Secundaria completa o equivalente (3 años),68,25.468164794007492
35-59 años,Puebla,Mujeres,Secundaria incompleta (1 a 2 años),19,7.116104868913857
35-59 años,Querétaro,Hombres,Bachillerato completo o equivalente (aprox. 3 años),27,14.835164835164836
35-59 años,Querétaro,Hombres,Bachillerato incompleto (1 a 2 años),18,9.89010989010989
35-59 años,Querétaro,Hombres,Estudios Universitarios completos (4 a 5 años),44,24.175824175824175
35-59 años,Querétaro,Hombres,Estudios Universitarios incompletos (1 a 3 años),6,3.296703296703297
35-59 años,Querétaro,Hombres,Estudios de Posgrado (2 a 4 años),6,3.296703296703297
35-59 años,Querétaro,Hombres,No sabe/No contesta,1,0.5494505494505495
35-59 años,Querétaro,Hombres,Primaria completa (6 años),28,15.384615384615385
35-59 años,Querétaro,Hombres,Primaria incompleta (1 a 5 años),5,2.7472527472527473
35-59 años,Querétaro,Hombres,Secundaria completa o equivalente (3 años),41,22.52747252747253
35-59 años,Querétaro,Hombres,Secundaria incompleta (1 a 2 años),6,3.296703296703297
35-59 años,Querétaro,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),51,15.789473684210526
35-59 años,Querétaro,Mujeres,Bachillerato incompleto (1 a 2 años),18,5.572755417956656
35-59 años,Querétaro,Mujeres,Estudios Universitarios completos (4 a 5 años),44,13.622291021671826
35-59 años,Querétaro,Mujeres,Estudios Universitarios incompletos (1 a 3 años),21,6.5015479876160995
35-59 años,Querétaro,Mujeres,Estudios de Posgrado (2 a 4 años),10,3.0959752321981426
35-59 años,Querétaro,Mujeres,No sabe/No contesta,1,0.30959752321981426
35-59 años,Querétaro,Mujeres,Primaria completa (6 años),40,12.38390092879257
35-59 años,Querétaro,Mujeres,Primaria incompleta (1 a 5 años),13,4.024767801857585
35-59 años,Querétaro,Mujeres,Secundaria completa o equivalente (3 años),101,31.269349845201237
35-59 años,Querétaro,Mujeres,Secundaria incompleta (1 a 2 años),24,7.430340557275541
35-59 años,Quintana Roo,Hombres,Bachillerato completo o equivalente (aprox. 3 años),7,26.923076923076923
35-59 años,Quintana Roo,Hombres,Bachillerato incompleto (1 a 2 años),2,7.6923076923076925
35-59 años,Quintana Roo,Hombres,Estudios Universitarios completos (4 a 5 años),4,15.384615384615385
35-59 años,Quintana Roo,Hombres,Estudios Universitarios incompletos (1 a 3 años),2,7.6923076923076925
35-59 años,Quintana Roo,Hombres,Estudios de Posgrado (2 a 4 años),0,0.0
35-59 años,Quintana Roo,Hombres,No sabe/No contesta,1,3.8461538461538463
35-59 años,Quintana Roo,Hombres,Primaria completa (6 años),2,7.6923076923076925
35-59 años,Quintana Roo,Hombres,Primaria incompleta (1 a 5 años),0,0.0
35-59 años,Quintana Roo,Hombres,Secundaria completa o equivalente (3 años),6,23.076923076923077
35-59 años,Quintana Roo,Hombres,Secundaria incompleta (1 a 2 años),2,7.6923076923076925
35-59 años,Quintana Roo,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),1,5.0
35-59 años,Quintana Roo,Mujeres,Bachillerato incompleto (1 a 2 años),0,0.0
35-59 años,Quintana Roo,Mujeres,Estudios Universitarios completos (4 a 5 años),4,20.0
35-59 años,Quintana Roo,Mujeres,Estudios Universitarios incompletos (1 a 3 años),0,0.0
35-59 años,Quintana Roo,Mujeres,Estudios de Posgrado (2 a 4 años),0,0.0
35-59 años,Quintana Roo,Mujeres,No sabe/No contesta,0,0.0
35-59 años,Quintana Roo,Mujeres,Primaria completa (6 años),3,15.0
35-59 años,Quintana Roo,Mujeres,Primaria incompleta (1 a 5 años),1,5.0
35-59 años,Quintana Roo,Mujeres,Secundaria completa o equivalente (3 años),9,45.0
35-59 años,Quintana Roo,Mujeres,Secundaria incompleta (1 a 2 años),2,10.0
35-59 años,San Luis Potosí,Hombres,Bachillerato completo o equivalente (aprox. 3 años),23,21.69811320754717
35-59 años,San Luis Potosí,Hombres,Bachillerato incompleto (1 a 2 años),8,7.547169811320755
35-59 años,San Luis Potosí,Hombres,Estudios Universitarios completos (4 a 5 años),28,26.41509433962264
35-59 años,San Luis Potosí,Hombres,Estudios Universitarios incompletos (1 a 3 años),1,0.9433962264150944
35-59 años,San Luis Potosí,Hombres,Estudios de Posgrado (2 a 4 años),5,4.716981132075472
35-59 años,San Luis Potosí,Hombres,No sabe/No contesta,0,0.0
35-59 años,San Luis Potosí,Hombres,Primaria completa (6 años),11,10.377358490566039
35-59 años,San Luis Potosí,Hombres,Primaria incompleta (1 a 5 años),2,1.8867924528301887
35-59 años,San Luis Potosí,Hombres,Secundaria completa o equivalente (3 años),23,21.69811320754717
35-59 años,San Luis Potosí,Hombres,Secundaria incompleta (1 a 2 años),5,4.716981132075472
35-59 años,San Luis Potosí,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),69,26.848249027237355
35-59 años,San Luis Potosí,Mujeres,Bachillerato incompleto (1 a 2 años),15,5.836575875486381
35-59 años,San Luis Potosí,Mujeres,Estudios Universitarios completos (4 a 5 años),32,12.45136186770428
35-59 años,San Luis Potosí,Mujeres,Estudios Universitarios incompletos (1 a 3 años),10,3.8910505836575875
35-59 años,San Luis Potosí,Mujeres,Estudios de Posgrado (2 a 4 años),9,3.501945525291829
35-59 años,San Luis Potosí,Mujeres,No sabe/No contesta,0,0.0
35-59 años,San Luis Potosí,Mujeres,Primaria completa (6 años),21,8.171206225680933
35-59 años,San Luis Potosí,Mujeres,Primaria incompleta (1 a 5 años),10,3.8910505836575875
35-59 años,San Luis Potosí,Mujeres,Secundaria completa o equivalente (3 años),81,31.517509727626457
35-59 años,San Luis Potosí,Mujeres,Secundaria incompleta (1 a 2 años),10,3.8910505836575875
35-59 años,Sinaloa,Hombres,Bachillerato completo o equivalente (aprox. 3 años),27,17.088607594936708
35-59 años,Sinaloa,Hombres,Bachillerato incompleto (1 a 2 años),13,8.227848101265822
35-59 años,Sinaloa,Hombres,Estudios Universitarios completos (4 a 5 años),35,22.151898734177212
35-59 años,Sinaloa,Hombres,Estudios Universitarios incompletos (1 a 3 años),4,2.5316455696202533
35-59 años,Sinaloa,Hombres,Estudios de Posgrado (2 a 4 años),3,1.89873417721519
35-59 años,Sinaloa,Hombres,No sabe/No contesta,1,0.6329113924050633
35-59 años,Sinaloa,Hombres,Primaria completa (6 años),21,13.291139240506327
35-59 años,Sinaloa,Hombres,Primaria incompleta (1 a 5 años),7,4.430379746835443
35-59 años,Sinaloa,Hombres,Secundaria completa o equivalente (3 años),36,22.78481012658228
35-59 años,Sinaloa,Hombres,Secundaria incompleta (1 a 2 años),11,6.962025316455696
35-59 años,Sinaloa,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),52,14.814814814814813
35-59 años,Sinaloa,Mujeres,Bachillerato incompleto (1 a 2 años),32,9.116809116809117
35-59 años,Sinaloa,Mujeres,Estudios Universitarios completos (4 a 5 años),79,22.507122507122507
35-59 años,Sinaloa,Mujeres,Estudios Universitarios incompletos (1 a 3 años),14,3.9886039886039883
35-59 años,Sinaloa,Mujeres,Estudios de Posgrado (2 a 4 años),6,1.7094017094017095
35-59 años,Sinaloa,Mujeres,No sabe/No contesta,0,0.0
35-59 años,Sinaloa,Mujeres,Primaria completa (6 años),43,12.250712250712251
35-59 años,Sinaloa,Mujeres,Primaria incompleta (1 a 5 años),15,4.273504273504273
35-59 años,Sinaloa,Mujeres,Secundaria completa o equivalente (3 años),91,25.925925925925924
35-59 años,Sinaloa,Mujeres,Secundaria incompleta (1 a 2 años),19,5.413105413105413
35-59 años,Sonora,Hombres,Bachillerato completo o equivalente (aprox. 3 años),30,16.304347826086957
35-59 años,Sonora,Hombres,Bachillerato incompleto (1 a 2 años),27,14.673913043478262
35-59 años,Sonora,Hombres,Estudios Universitarios completos (4 a 5 años),26,14.130434782608695
35-59 años,Sonora,Hombres,Estudios Universitarios incompletos (1 a 3 años),8,4.3478260869565215
35-59 años,Sonora,Hombres,Estudios de Posgrado (2 a 4 años),4,2.1739130434782608
35-59 años,Sonora,Hombres,No sabe/No contesta,1,0.5434782608695652
35-59 años,Sonora,Hombres,Primaria completa (6 años),11,5.978260869565218
35-59 años,Sonora,Hombres,Primaria incompleta (1 a 5 años),7,3.804347826086957
35-59 años,Sonora,Hombres,Secundaria completa o equivalente (3 años),51,27.717391304347828
35-59 años,Sonora,Hombres,Secundaria incompleta (1 a 2 años),19,10.326086956521738
35-59 años,Sonora,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),61,20.89041095890411
35-59 años,Sonora,Mujeres,Bachillerato incompleto (1 a 2 años),22,7.534246575342466
35-59 años,Sonora,Mujeres,Estudios Universitarios completos (4 a 5 años),37,12.67123287671233
35-59 años,Sonora,Mujeres,Estudios Universitarios incompletos (1 a 3 años),20,6.8493150684931505
35-59 años,Sonora,Mujeres,Estudios de Posgrado (2 a 4 años),5,1.7123287671232876
35-59 años,Sonora,Mujeres,No sabe/No contesta,0,0.0
35-59 años,Sonora,Mujeres,Primaria completa (6 años),28,9.58904109589041
35-59 años,Sonora,Mujeres,Primaria incompleta (1 a 5 años),4,1.36986301369863
35-59 años,Sonora,Mujeres,Secundaria completa o equivalente (3 años),94,32.19178082191781
35-59 años,Sonora,Mujeres,Secundaria incompleta (1 a 2 años),21,7.191780821917808
35-59 años,Tabasco,Hombres,Bachillerato completo o equivalente (aprox. 3 años),24,23.52941176470588
35-59 años,Tabasco,Hombres,Bachillerato incompleto (1 a 2 años),5,4.901960784313726
35-59 años,Tabasco,Hombres,Estudios Universitarios completos (4 a 5 años),25,24.509803921568626
35-59 años,Tabasco,Hombres,Estudios Universitarios incompletos (1 a 3 años),2,1.9607843137254901
35-59 años,Tabasco,Hombres,Estudios de Posgrado (2 a 4 años),2,1.9607843137254901
35-59 años,Tabasco,Hombres,No sabe/No contesta,1,0.9803921568627451
35-59 años,Tabasco,Hombres,Primaria completa (6 años),6,5.88235294117647
35-59 años,Tabasco,Hombres,Primaria incompleta (1 a 5 años),5,4.901960784313726
35-59 años,Tabasco,Hombres,Secundaria completa o equivalente (3 años),30,29.411764705882355
35-59 años,Tabasco,Hombres,Secundaria incompleta (1 a 2 años),2,1.9607843137254901
35-59 años,Tabasco,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),53,26.5
35-59 años,Tabasco,Mujeres,Bachillerato incompleto (1 a 2 años),9,4.5
35-59 años,Tabasco,Mujeres,Estudios Universitarios completos (4 a 5 años),20,10.0
35-59 años,Tabasco,Mujeres,Estudios Universitarios incompletos (1 a 3 años),3,1.5
35-59 años,Tabasco,Mujeres,Estudios de Posgrado (2 a 4 años),7,3.5000000000000004
35-59 años,Tabasco,Mujeres,No sabe/No contesta,1,0.5
35-59 años,Tabasco,Mujeres,Primaria completa (6 años),23,11.5
35-59 años,Tabasco,Mujeres,Primaria incompleta (1 a 5 años),9,4.5
35-59 años,Tabasco,Mujeres,Secundaria completa o equivalente (3 años),70,35.0
35-59 años,Tabasco,Mujeres,Secundaria incompleta (1 a 2 años),5,2.5
35-59 años,Tamaulipas,Hombres,Bachillerato completo o equivalente (aprox. 3 años),48,27.27272727272727
35-59 años,Tamaulipas,Hombres,Bachillerato incompleto (1 a 2 años),9,5.113636363636364
35-59 años,Tamaulipas,Hombres,Estudios Universitarios completos (4 a 5 años),43,24.431818181818183
35-59 años,Tamaulipas,Hombres,Estudios Universitarios incompletos (1 a 3 años),10,5.681818181818182
35-59 años,Tamaulipas,Hombres,Estudios de Posgrado (2 a 4 años),5,2.840909090909091
35-59 años,Tamaulipas,Hombres,No sabe/No contesta,0,0.0
35-59 años,Tamaulipas,Hombres,Primaria completa (6 años),22,12.5
35-59 años,Tamaulipas,Hombres,Primaria incompleta (1 a 5 años),1,0.5681818181818182
35-59 años,Tamaulipas,Hombres,Secundaria completa o equivalente (3 años),23,13.068181818181818
35-59 años,Tamaulipas,Hombres,Secundaria incompleta (1 a 2 años),15,8.522727272727272
35-59 años,Tamaulipas,Mujeres,Bachillerato completo o equivalente (aprox. 3 años),76,23.974763406940063
35-59 años,Tamaulipas,Mujeres,Bachillerato incompleto (1 a 2 años),18,5.678233438485805
35-59 años,Tamaulipas,Mujeres,Estudios Universitarios completos (4 a 5 años),47,14.826498422712934
35-59 años,Tamaulipas,Mujeres,Estudios Universitarios incompletos (1 a 3 años),12,3.7854889589905363
35-59 años,Tamaulipas,Mujeres,Estudios de Posgrado (2 a 4 años),9,2.8391167192429023
35-59 años,Tamaulipas,Mujeres,No sabe/No contesta,0,0.0
35-59 años,Tamaulipas,Mujeres,Primaria completa (6 años),35,11.041009463722396
35-59 años,Tamaulipas,Mujeres,Primaria incompleta (1 a 5 años),10,3.1545741324921135
35-59 años,Tamaulipas,Mujeres,Secundaria completa o equivalente (3 años),87,27.444794952681388
35-59 años,Tamaulipas,Mujeres,Secundaria incompleta (1 a 2 años),23,7.255520504731862
35-59 años,Tlaxcala,Hombres,Bachillerato completo o equivalente (aprox. 3 años),40,19.801980198019802
35-59 años,Tlaxcala,Hombres,Bachillerato incompleto (1 a 2 años),12,5.9405940594059405
35-59 años,Tlaxcala,Hombres,Estudios Universitarios completos (4 a 5 años),35,17.326732673267326
35-59 años,Tlaxcala,Hombres,Estudios Universitarios incompletos (1 a 3 años),10,4.9504950495049505
